file,start_time,end_time,KAAM_song,KAAM_call,?_KAAM_call, KAAM_song,?_KAAM_song,?,?KAAM_call,?KAAM_song,  ?_KAAM_song,KAAM_wsong
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,340.5,343.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,3.0,6.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5061.wav,34.5,37.5,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/615347576.wav,3.0,6.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,118.5,121.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5814.wav,12.0,15.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,103.5,106.5,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/210212.mp3,1.5,4.5,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/210212.mp3,10.5,13.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,139.5,142.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155551481.wav,37.5,40.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5814.wav,9.0,12.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/27316.mp3,40.5,43.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5035.wav,15.0,18.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5112.wav,10.5,13.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094151.wav,7.5,10.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,88.5,91.5,False,False,False,False,False,True,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5026.wav,55.5,58.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/210212.mp3,7.5,10.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5037.wav,30.0,33.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,10.5,13.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5061.wav,25.5,28.5,False,False,False,False,False,True,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,418.5,421.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094151.wav,40.5,43.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5037.wav,7.5,10.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,33.0,36.0,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155551451.wav,36.0,39.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5109.wav,3.0,6.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,250.5,253.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,75.0,78.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,181.5,184.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,243.0,246.0,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,519.0,522.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5118.wav,18.0,21.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,109.5,112.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094151.wav,10.5,13.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,180.0,183.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5116.wav,13.5,16.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,210.0,213.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,72.0,75.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/347813351.m4a,19.5,22.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5821.wav,9.0,12.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,229.5,232.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5026.wav,24.0,27.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/20582.wav,15.0,18.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,57.0,60.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,255.0,258.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5821.wav,51.0,54.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5032.wav,15.0,18.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155551451.wav,37.5,40.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,46.5,49.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5821.wav,4.5,7.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/574975511.wav,6.0,9.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,172.5,175.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5026.wav,63.0,66.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5037.wav,27.0,30.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,31.5,34.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,202.5,205.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5028.wav,31.5,34.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156092401.wav,19.5,22.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155986081.wav,10.5,13.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,75.0,78.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,241.5,244.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,234.0,237.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,73.5,76.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,63.0,66.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5035.wav,36.0,39.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,3.0,6.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5115.wav,6.0,9.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,139.5,142.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5814.wav,31.5,34.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155988551.wav,7.5,10.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5061.wav,1.5,4.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,73.5,76.5,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5115.wav,3.0,6.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,505.5,508.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,1.5,4.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5061.wav,49.5,52.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,474.0,477.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,216.0,219.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,61.5,64.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156092401.wav,21.0,24.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,246.0,249.0,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,334.5,337.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,366.0,369.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/27316.mp3,12.0,15.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5821.wav,13.5,16.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155983261.wav,4.5,7.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,127.5,130.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094151.wav,15.0,18.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,492.0,495.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5821.wav,48.0,51.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/347813391.m4a,0.0,3.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,280.5,283.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/347813351.m4a,27.0,30.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,234.0,237.0,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,420.0,423.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,58.5,61.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5821.wav,76.5,79.5,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5026.wav,46.5,49.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,132.0,135.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,316.5,319.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,21.0,24.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,243.0,246.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5109.wav,63.0,66.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/20582.wav,19.5,22.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094711.wav,70.5,73.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/27334.mp3,15.0,18.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5026.wav,3.0,6.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,40.5,43.5,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/347813391.m4a,7.5,10.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,201.0,204.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,66.0,69.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094711.wav,48.0,51.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,96.0,99.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,421.5,424.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5115.wav,0.0,3.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5821.wav,75.0,78.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,78.0,81.0,False,False,True,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,439.5,442.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/174950.mp3,1.5,4.5,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5056.wav,51.0,54.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,69.0,72.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094521.wav,3.0,6.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,58.5,61.5,False,False,False,False,False,False,False,False,False,True
